0.0000,0.0000,0.0000,0.0000,0.0000,0.1000,0.1000,0.0000,0.0000,0.0000,0.1000,0.0125,0.1000,0.0833,0.1500,0.0519,0.0492,0.3340,0.4000,0.0810,0.0810,0.0900,0.4944,0.0750,0.2000,0.1000,0.0000,0.0000,0.9858,0.0000,0.4750,0.0000,0.0000,0.0000,0,1
0.1000,0.0333,0.1125,0.0260,0.0164,0.1790,0.2000,0.0600,0.0320,0.0625,0.2800,0.0350,0.1000,0.0833,0.1500,0.0519,0.0492,0.3340,0.4000,0.0810,0.0810,0.0900,0.4944,0.0750,0.2000,0.1895,0.1000,0.0000,0.9410,0.4000,0.0625,0.0000,0.0000,0.1200,0,1
0.1000,0.1000,0.1625,0.0649,0.0656,0.7090,0.6500,0.0900,0.0864,0.0900,0.7824,0.1000,0.1000,0.0667,0.1375,0.0519,0.0492,0.3180,0.3000,0.1000,0.0840,0.1750,0.5440,0.0850,0.3000,0.6295,0.1000,0.1000,0.8288,0.2000,0.1385,0.1000,0.0000,0.0000,1,1
0.1000,0.0667,0.1375,0.0519,0.0492,0.3180,0.3000,0.1000,0.0840,0.1750,0.5440,0.0850,0.1000,0.1000,0.1625,0.0649,0.0656,0.7090,0.6500,0.0900,0.0864,0.0900,0.7824,0.1000,0.3000,0.2840,0.1000,0.0000,1.0015,0.1000,0.4417,0.0500,0.0000,0.1300,0,1
0.1000,0.0167,0.0875,0.0000,0.0000,0.1000,0.0500,0.0500,0.0260,0.0625,0.1100,0.0275,0.1000,0.1000,0.1625,0.0649,0.0656,0.7090,0.6500,0.0900,0.0864,0.0900,0.7824,0.1000,0.3000,0.0500,0.0000,0.1000,1.1185,0.0000,0.3000,0.0000,0.0000,0.0800,0,1
0.1000,0.0667,0.1375,0.0519,0.0328,0.2190,0.3000,0.0800,0.0840,0.0625,0.5800,0.0675,0.1000,0.1000,0.1625,0.0649,0.0656,0.7090,0.6500,0.0900,0.0864,0.0900,0.7824,0.1000,0.3000,0.2970,0.1000,0.0000,0.9950,0.2000,0.2250,0.0500,0.0000,0.1300,0,1
0.2000,0.1667,0.3000,0.0779,0.0984,0.9840,0.8000,0.1197,0.1368,0.1283,0.3387,0.1375,0.1000,0.0833,0.1625,0.0779,0.0656,0.5372,0.3500,0.1045,0.1045,0.1900,0.1531,0.0950,0.4000,0.7795,0.1000,0.1000,1.1548,0.2000,0.1437,0.1500,0.1000,0.3280,1,1
0.1000,0.0833,0.1625,0.0779,0.0656,0.5372,0.3500,0.1045,0.1045,0.1900,0.1531,0.0950,0.2000,0.1667,0.3000,0.0779,0.0984,0.9840,0.8000,0.1197,0.1368,0.1283,0.3387,0.1375,0.4000,0.2890,0.3000,0.1000,1.4000,0.1000,0.3500,0.1000,0.0000,0.1240,0,1
0.1000,0.0167,0.1125,0.0260,0.0164,0.0190,0.1000,0.0475,0.0247,0.0712,0.3740,0.0325,0.2000,0.1667,0.3000,0.0779,0.0984,0.9840,0.8000,0.1197,0.1368,0.1283,0.3387,0.1375,0.4000,0.0595,0.1000,0.0000,1.5148,0.2000,0.0500,0.0000,0.0000,0.1000,0,1
0.1000,0.0667,0.1875,0.0779,0.0656,0.5190,0.4500,0.0760,0.1178,0.1306,0.8907,0.0875,0.2000,0.1667,0.3000,0.0779,0.0984,0.9840,0.8000,0.1197,0.1368,0.1283,0.3387,0.1375,0.4000,0.4470,0.1000,0.0000,1.3210,0.2000,0.1222,0.1000,0.0000,0.0700,0,1
0.3000,0.2333,0.4250,0.1169,0.1311,1.0340,0.8000,0.1738,0.1959,0.2755,0.6702,0.2050,0.2000,0.1000,0.2875,0.1039,0.1148,0.7940,0.5500,0.0950,0.1292,0.1663,0.7840,0.1450,0.5000,0.7795,0.1000,0.0000,1.4462,0.2000,0.1219,0.2500,0.3000,0.5420,1,1
0.1000,0.0833,0.1750,0.0909,0.0984,0.6923,0.4500,0.1045,0.1045,0.1900,0.6679,0.1225,0.3000,0.2333,0.4250,0.1169,0.1311,1.0340,0.8000,0.1738,0.1959,0.2755,0.6702,0.2050,0.5000,0.4190,0.3000,0.0000,1.6265,0.3000,0.1556,0.1000,0.0000,0.1080,0,1
0.2000,0.0500,0.2125,0.0260,0.0328,0.1000,0.1500,0.0655,0.0735,0.1069,0.2412,0.0600,0.3000,0.2333,0.4250,0.1169,0.1311,1.0340,0.8000,0.1738,0.1959,0.2755,0.6702,0.2050,0.5000,0.1375,0.1000,0.0000,1.7672,0.2000,0.2167,0.0500,0.0000,0.3000,0,1
0.2000,0.1000,0.2875,0.1039,0.1148,0.7940,0.5500,0.0950,0.1292,0.1663,0.7840,0.1450,0.3000,0.2333,0.4250,0.1169,0.1311,1.0340,0.8000,0.1738,0.1959,0.2755,0.6702,0.2050,0.5000,0.5370,0.2000,0.0000,1.5675,0.2000,0.1591,0.1500,0.1000,0.4200,0,1
0.3000,0.3000,0.5125,0.1299,0.1803,1.1435,0.9500,0.2271,0.2677,0.2993,1.0022,0.2750,0.2000,0.1167,0.3125,0.1299,0.1311,0.7100,0.4500,0.1425,0.1539,0.1663,0.7596,0.1850,0.6000,0.9160,0.2000,0.0000,1.5387,0.4000,0.1289,0.4000,0.4000,1.1480,1,1
0.2000,0.1167,0.3125,0.1299,0.1311,0.7100,0.4500,0.1425,0.1539,0.1663,0.7596,0.1850,0.3000,0.3000,0.5125,0.1299,0.1803,1.1435,0.9500,0.2271,0.2677,0.2993,1.0022,0.2750,0.6000,0.4295,0.3000,0.1000,1.7820,0.9000,0.1389,0.2000,0.1000,0.2160,0,1
0.2000,0.0667,0.2500,0.0519,0.0656,0.1650,0.2500,0.0760,0.1368,0.1425,0.1297,0.0925,0.3000,0.3000,0.5125,0.1299,0.1803,1.1435,0.9500,0.2271,0.2677,0.2993,1.0022,0.2750,0.6000,0.2500,0.0000,0.0000,1.8718,0.2000,0.1200,0.1000,0.0000,0.2380,0,1
0.2000,0.1667,0.3500,0.1169,0.1311,0.7940,0.5000,0.1292,0.2219,0.1627,0.1488,0.1800,0.3000,0.3000,0.5125,0.1299,0.1803,1.1435,0.9500,0.2271,0.2677,0.2993,1.0022,0.2750,0.6000,0.4870,0.2000,0.2000,1.7532,0.9000,0.0700,0.3000,0.2000,0.4760,0,1
